date,return
2009/4/16,0.679220932
2009/4/17,-1.629248641
2009/4/20,2.11535169
2009/4/21,-1.803706355
2009/4/22,-2.697860337
2009/4/23,-0.411411937
2009/4/24,-1.064912576
2009/4/27,-1.680719735
2009/4/28,0.554057915
2009/4/29,5.979804841
2009/4/30,-0.767256788
2009/5/4,2.561151653
2009/5/5,0.588674791
2009/5/6,1.602552016
2009/5/7,2.005875947
2009/5/8,2.570519874
2009/5/11,-0.592375355
2009/5/12,1.967286543
2009/5/13,-0.08063736
2009/5/14,-2.423101121
2009/5/15,0.47635488
2009/5/18,0.049541658
2009/5/19,1.669730758
2009/5/20,-1.516519081
2009/5/21,-2.385688891
2009/5/22,-0.062556501
2009/5/25,0.356045807
2009/5/26,-1.417558278
2009/5/27,3.999829606
2009/6/1,3.858440315
2009/6/2,-0.641471673
2009/6/3,6.195851629
2009/6/4,1.801947843
2009/6/5,-0.839011193
2009/6/8,2.488732413
2009/6/9,-0.310446567
2009/6/10,0.085943138
2009/6/11,0.908344487
2009/6/12,-1.980295226
2009/6/15,5.53218183
2009/6/16,-0.266382621
2009/6/17,1.207091416
2009/6/18,2.557590936
2009/6/19,0.849789608
2009/6/22,1.13011748
2009/6/23,1.795132651
2009/6/24,-1.593558814
2009/6/25,0.076067328
2009/6/26,1.438804959
2009/6/29,1.510424879
2009/6/30,-1.060981401
2009/7/1,3.623649045
2009/7/2,0.949758383
2009/7/3,0.91805115
2009/7/6,1.137598683
2009/7/7,-2.469933361
2009/7/8,-1.933899317
2009/7/9,0.210918649
2009/7/10,-0.554840195
2009/7/13,-2.465191983
2009/7/14,3.174027497
2009/7/15,0.374433793
2009/7/16,2.995239218
2009/7/17,-0.72734929
2009/7/20,0.649737345
2009/7/21,-1.244058528
2009/7/22,1.580730357
2009/7/23,2.301396756
2009/7/24,0.155390338
2009/7/27,1.801806797
2009/7/28,-0.731007951
2009/7/29,-2.787040529
2009/7/30,5.227047832
2009/7/31,1.047249747
2009/8/3,-0.607693373
2009/8/4,-2.494547143
2009/8/5,-2.102287018
2009/8/6,-1.908324301
2009/8/7,-1.487292767
2009/8/10,-1.603089384
2009/8/11,0.050679331
2009/8/12,-3.988569534
2009/8/13,2.394945679
2009/8/14,-2.616669856
2009/8/17,-4.856714276
2009/8/18,0.704637045
2009/8/19,-3.8993028
2009/8/20,4.173052226
2009/8/21,1.816096425
2009/8/24,-1.35630269
2009/8/25,-5.997100024
2009/8/26,0.418143191
2009/8/27,-0.912625683
2009/8/28,-4.232908113
2009/8/31,-6.450276012
2009/9/1,2.92801829
2009/9/2,4.047111518
2009/9/3,4.148270994
2009/9/4,0.417864032
2009/9/7,0.484609622
2009/9/8,1.618761155
2009/9/9,-0.335096387
2009/9/10,-0.756147496
2009/9/11,5.061871544
2009/9/14,0.739661366
2009/9/15,-0.139284672
2009/9/16,-2.5651055
2009/9/17,1.416236653
2009/9/18,-3.885105995
2009/9/21,-0.855884559
2009/9/22,-2.688194195
2009/9/23,-0.926753549
2009/9/24,3.838655491
2009/9/25,-1.123372439
2009/9/28,-2.947289384
2009/9/29,2.059862188
2009/9/30,0.720740912
2009/10/9,4.733817177
2009/10/12,-0.137025414
2009/10/13,1.754746455
2009/10/14,0.293236997
2009/10/15,0.514208249
2009/10/16,-0.307398055
2009/10/19,1.813673247
2009/10/20,2.34095238
2009/10/21,0.310342773
2009/10/22,-1.108466919
2009/10/23,2.709187174
2009/10/26,0.220657093
2009/10/27,-2.81792484
2009/10/28,-0.505706307
2009/10/29,-2.144163555
2009/10/30,1.527171058
2009/11/2,4.861158113
2009/11/3,0.729536682
2009/11/4,0.753216879
2009/11/5,-0.374864417
2009/11/6,-0.021617122
2009/11/9,-0.420228753
2009/11/10,0.566071085
2009/11/11,-1.395952123
2009/11/12,-0.303034948
2009/11/13,1.308373525
2009/11/16,2.70901007
2009/11/17,0.581996634
2009/11/18,-0.124962969
2009/11/19,-0.58818435
2009/11/20,-0.886072702
2009/11/23,0.22848814
2009/11/24,-2.635310714
2009/11/25,0.884655544
2009/11/26,-4.901702849
2009/11/27,-2.350943365
2009/11/30,2.353621025
2009/12/1,0.264697647
2009/12/2,0.754997087
2009/12/3,-1.223926438
2009/12/4,4.836110187
2009/12/7,0.195221425
2009/12/8,-1.650306314
2009/12/9,-2.295230349
2009/12/10,0.822966456
2009/12/11,0.138619499
2009/12/14,2.688578334
2009/12/15,-0.903288185
2009/12/16,-0.258448962
2009/12/17,-1.379320533
2009/12/18,-1.68729686
2009/12/21,-1.324164732
2009/12/22,-2.351086663
2009/12/23,-0.039062168
2009/12/24,2.251876703
2009/12/25,-1.193070481
2009/12/28,1.795390854
2009/12/29,1.55618271
2009/12/30,3.749617385
2009/12/31,0.426169433
2010/1/4,-1.995102203
2010/1/5,0.612476456
2010/1/6,-1.693350753
2010/1/7,-1.978561283
2010/1/8,0.605782
2010/1/11,-0.245270077
2010/1/12,0.288375597
2010/1/13,-5.723879558
2010/1/14,0.395056244
2010/1/15,0.538413616
2010/1/18,0.016566259
2010/1/19,1.091706628
2010/1/20,-2.958087637
2010/1/21,2.455082042
2010/1/22,2.429799649
2010/1/25,-2.271475545
2010/1/26,-0.394972234
2010/1/27,-3.162338664
2010/1/28,-1.494227934
2010/1/29,-0.402498779
2010/2/1,-1.718796538
2010/2/2,0.535737538
2010/2/3,3.278039454
2010/2/4,-0.760445751
2010/2/5,-1.157011559
2010/2/8,-1.019244042
2010/2/9,0.950554049
2010/2/10,1.080713017
2010/2/11,-0.262254031
2010/2/12,1.058880598
2010/2/22,-1.001536231
2010/2/23,-1.414144106
2010/2/24,0.947214946
2010/2/25,2.102847663
2010/2/26,0.184905647
2010/3/1,1.409396196
2010/3/2,0.174066992
2010/3/3,0.281193762
2010/3/4,-1.85035714
2010/3/5,0.001568642
2010/3/8,1.192863818
2010/3/9,0.995709304
2010/3/10,-0.725195799
2010/3/11,0.936544652
2010/3/12,-1.536072207
2010/3/15,-1.857106286
2010/3/16,1.618154837
2010/3/17,1.745831363
2010/3/18,-0.581284083
2010/3/19,0.312465715
2010/3/22,0.786302059
2010/3/23,-1.049918024
2010/3/24,0.103926464
2010/3/25,-1.445334461
2010/3/26,1.84787525
2010/3/29,3.66637798
2010/3/30,0.312358316
2010/3/31,-1.011591662
2010/4/1,0.684057087
2010/4/2,-0.160886752
2010/4/6,0.396074009
2010/4/7,-1.01188102
2010/4/8,-1.620242423
2010/4/9,0.721250226
2010/4/12,-2.080972808
2010/4/13,2.105637737
2010/4/14,-0.359697197
2010/4/15,-0.063726119
2010/4/16,-2.096842501
2010/4/19,-6.640059311
2010/4/20,-0.97374196
2010/4/21,1.093492948
2010/4/22,-3.237710866
2010/4/23,-0.016946505
2010/4/26,-0.714305469
2010/4/27,-1.637065174
2010/4/28,0.303064066
2010/4/29,0.853166807
2010/4/30,1.988193054
2010/5/4,-2.189506907
2010/5/5,0.870807572
2010/5/6,-5.256127863
2010/5/7,-1.083701414
2010/5/10,1.829580616
2010/5/11,-2.415131417
2010/5/12,2.747295032
2010/5/13,2.128059245
2010/5/14,-1.220530185
2010/5/17,-3.739009962
2010/5/18,2.804257567
2010/5/19,-0.776361198
2010/5/20,-1.25004718
2010/5/21,1.099856784
2010/5/24,2.656473116
2010/5/25,-2.47853985
2010/5/26,-0.171321705
2010/5/27,1.009812527
2010/5/28,-0.620882599
2010/5/31,-2.25478474
2010/6/1,-0.90886439
2010/6/2,-1.110326808
2010/6/3,-0.592367316
2010/6/4,-0.440535129
2010/6/7,-2.96129524
2010/6/8,-1.20388497
2010/6/9,4.809264575
2010/6/10,-2.558676114
2010/6/11,0.432487118
2010/6/17,0.480275951
2010/6/18,0.102429472
2010/6/21,3.504765505
2010/6/22,-0.07111845
2010/6/23,-0.700504305
2010/6/24,0.423955482
2010/6/25,0.235909522
2010/6/28,0.59251756
2010/6/29,-4.539170565
2010/6/30,-0.663061649
2010/7/1,-0.582855781
2010/7/2,0.900335218
2010/7/5,-0.689609127
2010/7/6,2.037572967
2010/7/7,-0.148555262
2010/7/8,0.522639436
2010/7/9,2.774844371
2010/7/12,1.755059067
2010/7/13,-1.220663314
2010/7/14,0.993642322
2010/7/15,-2.065460186
2010/7/16,-0.078261019
2010/7/19,2.285140164
2010/7/20,1.015243912
2010/7/21,-0.154961711
2010/7/22,1.25304268
2010/7/23,0.894635389
2010/7/26,-0.12071468
2010/7/27,-1.16165522
2010/7/28,2.543154456
2010/7/29,0.204341802
2010/7/30,-0.320615751
2010/8/2,1.805567908
2010/8/3,-2.369924351
2010/8/4,-0.153243304
2010/8/5,-1.982041724
2010/8/6,1.190185777
2010/8/9,0.130968255
2010/8/10,-2.795510044
2010/8/11,0.19869933
2010/8/12,-1.216786682
2010/8/13,0.576476502
2010/8/16,1.832664195
2010/8/17,0.295008464
2010/8/18,-0.361796982
2010/8/19,1.007635665
2010/8/20,-0.825837314
2010/8/23,0.079106723
2010/8/24,-0.387316053
2010/8/25,-2.670273102
2010/8/26,-0.10899851
2010/8/27,0.228216517
2010/8/30,0.808608558
2010/8/31,-1.140382372
2010/9/1,0.327433419
2010/9/2,0.558232197
2010/9/3,-0.722523872
2010/9/6,1.928337342
2010/9/7,-0.416256538
2010/9/8,-1.902959975
2010/9/9,-1.917247353
2010/9/10,-0.238889643
2010/9/13,-0.21596182
2010/9/14,0.218731313
2010/9/15,-1.721179851
2010/9/16,-2.338451328
2010/9/17,-0.124773318
2010/9/20,0.424783201
2010/9/21,0.076030065
2010/9/27,-0.09726894
2010/9/28,-1.638904088
2010/9/29,0.367920621
2010/9/30,2.165389375
2010/10/8,3.329051242
2010/10/11,3.09433508
2010/10/12,-0.242604459
2010/10/13,3.329236474
2010/10/14,0.667635838
2010/10/15,5.474908072
2010/10/18,0.866120649
2010/10/19,0.975706033
2010/10/20,-0.369749223
2010/10/21,-3.317321909
2010/10/22,-0.632755144
2010/10/25,1.386662142
2010/10/26,-1.219163184
2010/10/27,-0.944721324
2010/10/28,0.789496844
2010/10/29,-2.169034873
2010/11/1,1.306653082
2010/11/2,-0.375244902
2010/11/3,2.186599331
2010/11/4,0.386572193
2010/11/5,0.753164011
2010/11/8,0.735801163
2010/11/9,-2.091720813
2010/11/10,-2.769372702
2010/11/11,1.016661966
2010/11/12,-5.413580694
2010/11/15,1.322921851
2010/11/16,-3.780446236
2010/11/17,0.214723748
2010/11/18,0.614055737
2010/11/19,-0.429163484
2010/11/22,-1.845034379
2010/11/23,-0.917421243
2010/11/24,0.349796983
2010/11/25,1.390014553
2010/11/26,-1.324654822
2010/11/29,-0.36650648
2010/11/30,-1.47767074
2010/12/1,0.589275848
2010/12/2,0.768767785
2010/12/3,0.038888323
2010/12/6,1.117327241
2010/12/7,-0.050311332
2010/12/8,-1.553058403
2010/12/9,-1.465540281
2010/12/10,0.961353512
2010/12/13,1.6086358
2010/12/14,-0.435210962
2010/12/15,-0.097934793
2010/12/16,-0.744045485
2010/12/17,-0.422984514
2010/12/20,-1.461552016
2010/12/21,2.384408428
2010/12/22,-1.562316005
2010/12/23,0.926327814
2010/12/24,0.742661099
2010/12/27,-1.839657042
2010/12/28,-0.868986273
2010/12/29,-0.128751124
2010/12/30,-0.31052411
2010/12/31,0.56662281
2011/1/4,1.47697795
2011/1/5,-0.171363066
2011/1/6,-0.33793446
2011/1/7,3.228232128
2011/1/10,-1.595703913
2011/1/11,1.535749731
2011/1/12,1.127497131
2011/1/13,-0.419485328
2011/1/14,-1.207236418
2011/1/17,-3.29372752
2011/1/18,0.247436248
2011/1/19,0.841108689
2011/1/20,-2.281301041
2011/1/21,1.854492412
2011/1/24,-0.41076462
2011/1/25,0.598192221
2011/1/26,0.387048705
2011/1/27,0.239613098
2011/1/28,-1.036805634
2011/1/31,0.508832127
2011/2/1,0.597316277
2011/2/9,-1.279260458
2011/2/10,1.284305881
2011/2/11,0.070152015
2011/2/14,2.979844139
2011/2/15,-0.659815051
2011/2/16,-0.224176072
2011/2/17,0.435619018
2011/2/18,-0.393709549
2011/2/21,-0.12759823
2011/2/22,-2.679275131
2011/2/23,-0.037291547
2011/2/24,0.025425543
2011/2/25,0.567146223
2011/2/28,0.364324404
2011/3/1,1.126867087
2011/3/2,1.300722353
2011/3/3,1.972500058
2011/3/4,1.057152495
2011/3/7,0.628274113
2011/3/8,0.102106418
2011/3/9,0.111405621
2011/3/10,-2.327831253
2011/3/11,-1.145603416
2011/3/14,0.261244497
2011/3/15,-1.343402236
2011/3/16,0.883960328
2011/3/17,-1.239175751
2011/3/18,0.078098152
2011/3/21,0.341682239
2011/3/22,1.681469467
2011/3/23,0.873299987
2011/3/24,-0.352847541
2011/3/25,1.843839916
2011/3/28,0.403992368
2011/3/29,1.164857834
2011/3/30,0.232409671
2011/3/31,-1.394626311
2011/4/1,2.75196755
2011/4/6,2.688205221
2011/4/7,0.001099565
2011/4/8,-0.017474161
2011/4/11,-0.471630372
2011/4/12,-0.511963914
2011/4/13,2.507180969
2011/4/14,-0.003362421
2011/4/15,0.782159867
2011/4/18,-0.320947801
2011/4/19,-2.017474359
2011/4/20,-0.859302216
2011/4/21,0.291458627
2011/4/22,-0.685263614
2011/4/25,0.058391056
2011/4/26,0.752437649
2011/4/27,-0.264591039
2011/4/28,0.861288769
2011/4/29,-1.671645424
2011/5/3,-0.175136153
2011/5/4,-2.129444283
2011/5/5,0.033083553
2011/5/6,-0.985286095
2011/5/9,-0.458265091
2011/5/10,1.059329805
2011/5/11,-0.576743856
2011/5/12,-0.989896252
2011/5/13,0.866622134
2011/5/16,-1.546582727
2011/5/17,1.037288752
2011/5/18,1.506620907
2011/5/19,-0.168183967
2011/5/20,0.590454624
2011/5/23,-2.59931634
2011/5/24,-0.252697854
2011/5/25,-1.761005897
2011/5/26,0.092792048
2011/5/27,0.490649376
2011/5/30,0.635773808
2011/5/31,0.929750882
2011/6/1,-0.965562403
2011/6/2,-3.647056572
2011/6/3,0.470012764
2011/6/7,0.224987549
2011/6/8,-0.904405916
2011/6/9,-1.534304657
2011/6/10,0.674669751
2011/6/13,0.258813709
2011/6/14,0.624337274
2011/6/15,-1.115487157
2011/6/16,-0.950954992
2011/6/17,-0.198443427
2011/6/20,0.337016012
2011/6/21,0.723268506
2011/6/22,0.158961819
2011/6/23,1.277437366
2011/6/24,2.492022993
2011/6/27,-0.233459796
2011/6/28,-0.653892643
2011/6/29,-2.044350219
2011/6/30,0.721227753
2011/7/1,-0.74291886
2011/7/4,2.807116342
2011/7/5,-0.503106621
2011/7/6,-1.101547235
2011/7/7,-0.060444962
2011/7/8,1.311441818
2011/7/11,-0.665211184
2011/7/12,-1.692441207
2011/7/13,1.572909462
2011/7/14,0.084165969
2011/7/15,0.393356784
2011/7/18,-0.481564895
2011/7/19,-1.174013733
2011/7/20,-0.092268657
2011/7/21,-0.861116739
2011/7/22,-0.3027793
2011/7/25,-2.666555669
2011/7/26,0.196144747
2011/7/27,-0.272845357
2011/7/28,-1.603750234
2011/7/29,2.304250148
2011/8/1,-0.795984955
2011/8/2,-0.713656922
2011/8/3,-0.074449504
2011/8/4,-0.100216878
2011/8/5,-2.364998994
2011/8/8,-2.740350646
2011/8/9,0.877044673
2011/8/10,0.404699376
2011/8/11,1.651645199
2011/8/12,-0.076992991
2011/8/15,2.949798832
2011/8/16,-0.175688908
2011/8/17,-0.106278007
2011/8/18,-1.630911887
2011/8/19,-0.762685668
2011/8/22,-0.614143324
2011/8/23,2.059550787
2011/8/24,-0.659241773
2011/8/25,4.471718863
2011/8/26,-0.271310697
2011/8/29,-2.954113549
2011/8/30,0.251102108
2011/8/31,0.705489277
2011/9/1,0.436645867
2011/9/2,-1.163402969
2011/9/5,-1.344624374
2011/9/6,-0.194207354
2011/9/7,1.953551602
2011/9/8,-0.4975805
2011/9/9,0.106482943
2011/9/13,-0.715640904
2011/9/14,-0.210131371
2011/9/15,-0.806045506
2011/9/16,0.676494334
2011/9/19,-1.971988803
2011/9/20,0.629630421
2011/9/21,2.163926252
2011/9/22,-2.678159236
2011/9/23,-0.499752082
2011/9/26,-2.613399133
2011/9/27,0.972931515
2011/9/28,-0.879294939
2011/9/29,0.253055527
2011/9/30,0.072559543
2011/10/10,-1.123399502
2011/10/11,1.604241915
2011/10/12,3.383972318
2011/10/13,0.16085724
2011/10/14,0.145056727
2011/10/17,0.855265277
2011/10/18,-1.713766635
2011/10/19,0.416387333
2011/10/20,-1.363208958
2011/10/21,1.22713216
2011/10/24,2.657737986
2011/10/25,0.727479682
2011/10/26,-0.041091785
2011/10/27,0.869882639
2011/10/28,1.088415971
2011/10/31,-1.160803835
2011/11/1,0.053829826
2011/11/2,1.737289711
2011/11/3,-1.089640559
2011/11/4,0.517500197
2011/11/7,-1.398033858
2011/11/8,0.284335177
2011/11/9,0.710720138
2011/11/10,-2.033908735
2011/11/11,-0.005557056
2011/11/14,1.325962286
2011/11/15,-0.820714995
2011/11/16,-2.404997942
2011/11/17,-0.247556029
2011/11/18,-0.80072476
2011/11/21,-0.245116746
2011/11/22,0.358050078
2011/11/23,-0.821529563
2011/11/24,0.509885348
2011/11/25,-0.765153553
2011/11/28,0.008104241
2011/11/29,1.085242292
2011/11/30,-2.366416586
2011/12/1,2.835621926
2011/12/2,0.193582867
2011/12/5,0.514244354
2011/12/6,-0.620447551
2011/12/7,0.61532641
2011/12/8,0.063393779
2011/12/9,-0.606101168
2011/12/12,-0.148779282
2011/12/13,-1.399358095
2011/12/14,-0.154709114
2011/12/15,-1.454496559
2011/12/16,1.819647251
2011/12/19,0.164822995
2011/12/20,-0.150947004
2011/12/21,-0.439637835
2011/12/22,0.593117995
2011/12/23,-0.033062894
2011/12/26,-0.628248374
2011/12/27,-0.324511651
2011/12/28,-0.382018007
2011/12/29,0.061843201
2011/12/30,1.387625093
2012/1/4,-0.943700994
2012/1/5,1.87892305
2012/1/6,0.637871597
2012/1/9,2.151157832
2012/1/10,0.978921837
2012/1/11,-0.700440731
2012/1/12,0.726961534
2012/1/13,-0.367779439
2012/1/16,-0.461630607
2012/1/17,2.237446301
2012/1/18,-1.383710232
2012/1/19,1.595430592
2012/1/20,2.021775293
2012/1/30,-1.87425917
2012/1/31,0.163108437
2012/2/1,-1.473992269
2012/2/2,3.005735253
2012/2/3,0.702754429
2012/2/6,-0.358193835
2012/2/7,-1.478564106
2012/2/8,2.167276089
2012/2/9,-0.291763663
2012/2/10,-0.741456682
2012/2/13,-0.973608592
2012/2/14,-0.425312551
2012/2/15,0.209860302
2012/2/16,-0.277120194
2012/2/17,0.440554838
2012/2/20,0.076465407
2012/2/21,0.398856511
2012/2/22,0.160531883
2012/2/23,-0.135699334
2012/2/24,1.213745066
2012/2/27,-0.197327977
2012/2/28,1.106565151
2012/2/29,-0.550987299
2012/3/1,-0.022188645
2012/3/2,0.881723291
2012/3/5,-0.987677541
2012/3/6,-1.599466856
2012/3/7,-1.156823624
2012/3/8,0.572162847
2012/3/9,0.113085359
2012/3/12,-0.978200325
2012/3/13,0.974057197
2012/3/14,-1.23826579
2012/3/15,-0.622334039
2012/3/16,0.279595967
2012/3/19,-0.44303844
2012/3/20,-1.268678697
2012/3/21,-0.070408059
2012/3/22,0.693260044
2012/3/23,-0.378430039
2012/3/26,0.454355354
2012/3/27,-0.051114726
2012/3/28,-1.615231194
2012/3/29,-0.901050602
2012/3/30,1.284196114
2012/4/5,-0.28826077
2012/4/6,-0.006383772
2012/4/9,-1.106630072
2012/4/10,0.783266573
2012/4/11,-0.145048621
2012/4/12,2.10279742
2012/4/13,-0.116732108
2012/4/16,-0.506951316
2012/4/17,-0.556279745
2012/4/18,1.54402689
2012/4/19,0.002217157
2012/4/20,1.606795823
2012/4/23,-0.663400682
2012/4/24,1.597470486
2012/4/25,0.083211296
2012/4/26,-0.290391699
2012/4/27,0.208750426
2012/5/2,1.255519461
2012/5/3,-0.627644918
2012/5/4,0.57141332
2012/5/7,-0.036475829
2012/5/8,-0.232203576
2012/5/9,-1.517137052
2012/5/10,-0.198390492
2012/5/11,-0.496930293
2012/5/14,-0.783347153
2012/5/15,-0.413334334
2012/5/16,-1.574289655
2012/5/17,1.030659373
2012/5/18,-1.398867395
2012/5/21,0.283577409
2012/5/22,0.971989336
2012/5/23,-0.783852754
2012/5/24,-0.798695865
2012/5/25,-0.329937646
2012/5/28,0.821626061
2012/5/29,0.981241961
2012/5/30,-0.607547756
2012/5/31,-0.824657483
2012/6/1,0.014524446
2012/6/4,-2.211108823
2012/6/5,0.468564863
2012/6/6,0.749565775
2012/6/7,-0.396357188
2012/6/8,-2.302299061
2012/6/11,0.011334361
2012/6/12,-0.715046006
2012/6/13,0.743739835
2012/6/14,-0.878420246
2012/6/15,2.033417109
2012/6/18,0.179440543
2012/6/19,0.155784622
2012/6/20,0.391052466
2012/6/21,-0.910044335
2012/6/25,-0.062554885
2012/6/26,0.264085517
2012/6/27,-0.453071451
2012/6/28,-0.549110412
2012/6/29,1.558361428
2012/7/2,-0.35470232
2012/7/3,0.253005011
2012/7/4,0.528195684
2012/7/5,-0.448617832
2012/7/6,-1.073837564
2012/7/9,-3.107894755
2012/7/10,0.095812446
2012/7/11,-0.299585663
2012/7/12,-0.385233248
2012/7/13,0.617813996
2012/7/16,-0.728603498
2012/7/17,0.799655339
2012/7/18,-0.221349361
2012/7/19,0.028621509
2012/7/20,-0.870816407
2012/7/23,-1.823264468
2012/7/24,-0.562424333
2012/7/25,-0.127663436
2012/7/26,-0.038945198
2012/7/27,1.414186766
2012/7/30,0.746631468
2012/7/31,1.374219389
2012/8/1,0.038768722
2012/8/2,0.46739933
2012/8/3,-0.041252531
2012/8/6,-0.155388684
2012/8/7,-0.340763147
2012/8/8,0.74780678
2012/8/9,0.166788493
2012/8/10,0.414115143
2012/8/13,-0.181882745
2012/8/14,0.481674317
2012/8/15,-1.776943047
2012/8/16,-0.350302636
2012/8/17,0.54502019
2012/8/20,-0.746759212
2012/8/21,-0.340012022
2012/8/22,-0.111884169
2012/8/23,0.035067112
2012/8/24,-0.462927476
2012/8/27,-0.468320969
2012/8/28,1.456302044
2012/8/29,-0.227348126
2012/8/30,0.647830767
2012/8/31,-0.592003248
2012/9/3,-0.662075263
2012/9/4,-1.507348688
2012/9/5,-1.618658046
2012/9/6,0.896042801
2012/9/7,2.975253025
2012/9/10,-0.627193196
2012/9/11,-0.465403215
2012/9/12,-0.335130995
2012/9/13,-0.379933918
2012/9/14,0.961921069
2012/9/17,-1.323904665
2012/9/18,-1.121955525
2012/9/19,-0.328403421
2012/9/20,-1.337922867
2012/9/21,-0.191891841
2012/9/24,0.010099515
2012/9/25,-0.445078227
2012/9/26,-0.548992879
2012/9/27,2.635554575
2012/9/28,0.825604002
2012/10/8,-0.429868233
2012/10/9,1.709904999
2012/10/10,-0.288614745
2012/10/11,-0.00035334
2012/10/12,0.805894043
2012/10/15,-0.348658126
2012/10/16,0.508710554
2012/10/17,0.491163038
2012/10/18,0.973423287
2012/10/19,-0.047256453
2012/10/22,0.735971037
2012/10/23,-0.88858589
2012/10/24,-0.099220934
2012/10/25,-0.411068211
2012/10/26,-1.060043585
2012/10/29,-0.31394882
2012/10/30,-0.00316912
2012/10/31,0.452167535
2012/11/1,1.465686568
2012/11/2,1.029280607
2012/11/5,0.287469343
2012/11/6,-0.277554626
2012/11/7,-0.085846163
2012/11/8,-1.191987995
2012/11/9,0.170563784
2012/11/12,1.044004448
2012/11/13,-1.381261218
2012/11/14,0.180542682
2012/11/15,-0.944428757
2012/11/16,-0.499989654
2012/11/19,0.068471388
2012/11/20,-0.415410511
2012/11/21,1.085355346
2012/11/22,-0.275480825
2012/11/23,0.624240681
2012/11/26,-0.164482586
2012/11/27,0.237074845
2012/11/28,0.151267064
2012/11/29,-0.228376372
2012/11/30,0.222135927
2012/12/3,-1.237727639
2012/12/4,0.743846268
2012/12/5,3.932643924
2012/12/6,0.67272201
2012/12/7,2.726209316
2012/12/10,1.318157481
2012/12/11,-0.498135828
2012/12/12,0.9114149
2012/12/13,-1.346224081
2012/12/14,6.82477342
2012/12/17,0.256649171
2012/12/18,0.743949699
2012/12/19,-0.264313782
2012/12/20,-0.346906354
2012/12/21,-1.0583099
2012/12/24,1.183670553
2012/12/25,3.895012345
2012/12/26,-0.353464402
2012/12/27,-1.109773075
2012/12/28,1.500993501
2012/12/31,2.826852626
2013/1/4,0.719574153
2013/1/7,1.637436385
2013/1/8,-1.492085704
2013/1/9,-0.601392057
2013/1/10,-0.043035393
2013/1/11,-1.790264231
2013/1/14,4.818020721
2013/1/15,0.127370946
2013/1/16,-1.376853402
2013/1/17,-0.944069515
2013/1/18,1.888014171
2013/1/21,1.920024931
2013/1/22,1.407458903
2013/1/23,1.130972456
2013/1/24,-0.167412424
2013/1/25,-0.323641771
2013/1/28,5.122963556
2013/1/29,1.380301868
2013/1/30,0.098427133
2013/1/31,0.402736413
2013/2/1,4.146350619
2013/2/4,0.54343086
2013/2/5,-0.966348812
2013/2/6,0.556935296
2013/2/7,-3.712316361
2013/2/8,-1.221203466
2013/2/18,-0.483257429
2013/2/19,-0.515883242
2013/2/20,-1.28315714
2013/2/21,-4.486872587
2013/2/22,-1.497569252
2013/2/25,0.993363746
2013/2/26,-0.228680653
2013/2/27,1.350642334
2013/2/28,4.243509758
2013/3/1,-0.669991275
2013/3/4,-6.167991133
2013/3/5,6.491594281
2013/3/6,1.0479821
2013/3/7,-2.477721495
2013/3/8,0.20507897
2013/3/11,-1.763519727
2013/3/12,-2.26149316
2013/3/13,-0.373103457
2013/3/14,0.499736895
2013/3/15,0.773637818
2013/3/18,-1.119140907
2013/3/19,1.399809189
2013/3/20,4.973766042
2013/3/21,-0.316015529
2013/3/22,0.129491309
2013/3/25,-0.086810929
2013/3/26,-2.733206196
2013/3/27,0.511304
2013/3/28,-6.739997284
2013/3/29,0.747911286
2013/4/1,-0.54026973
2013/4/2,-0.086160293
2013/4/3,0.825469711
2013/4/8,-0.8913789
2013/4/9,0.384267519
2013/4/10,-0.704821527
2013/4/11,0.218743769
2013/4/12,-0.454428009
2013/4/15,-0.174192486
2013/4/16,-0.458538697
2013/4/17,-1.608510925
2013/4/18,0.683395654
2013/4/19,4.481972621
2013/4/22,0.429659627
2013/4/23,-3.293409412
2013/4/24,1.929791682
2013/4/25,-1.172306813
2013/4/26,-0.393580035
2013/5/2,0.550333955
2013/5/3,1.877334525
2013/5/6,0.870586747
2013/5/7,-0.377256695
2013/5/8,0.302802879
2013/5/9,-0.739407812
2013/5/10,0.791420101
2013/5/13,-0.141119034
2013/5/14,-0.812127225
2013/5/15,0.433680954
2013/5/16,1.871088668
2013/5/17,0.590667769
2013/5/20,1.356515242
2013/5/21,-0.646442725
2013/5/22,0.653664865
2013/5/23,-2.05678535
2013/5/24,0.26654266
2013/5/27,-0.334392364
2013/5/28,2.372146799
2013/5/29,-0.632996471
2013/5/30,-0.460137432
2013/5/31,-0.462779731
2013/6/3,0.004795026
2013/6/4,-0.483844267
2013/6/5,-1.421481738
2013/6/6,-1.565157249
2013/6/7,-0.711213804
2013/6/13,-2.079851326
2013/6/14,0.205106684
2013/6/17,-0.458680629
2013/6/18,0.752153034
2013/6/19,-1.664521283
2013/6/20,-3.935606304
2013/6/21,0.060163689
2013/6/24,-7.640135675
2013/6/25,0.487602809
2013/6/26,-1.085939981
2013/6/27,1.321336846
2013/6/28,4.144535116
2013/7/1,-0.373378382
2013/7/2,-0.962335458
2013/7/3,-0.901355387
2013/7/4,0.400104134
2013/7/5,0.383971432
2013/7/8,-1.599156696
2013/7/9,0.424792255
2013/7/10,1.825949202
2013/7/11,6.944423202
2013/7/12,-3.16154835
2013/7/15,0.791345884
2013/7/16,0.131987943
2013/7/17,-1.349553927
2013/7/18,-2.274027354
2013/7/19,-2.180764157
2013/7/22,-0.50175719
